word_id,word,selection_group,is_english,language_class,english_zipf,is_mature,maturity_class,readability_score,selected_for_overlay,overlay_stratum,selection_order,pc1,pc2,pc1_explained_variance,pc2_explained_variance
591,chromocrayon,high_maturity,False,CLIPese,0.0,True,mature,0.5429,False,,-1,0.13717902,0.09530297,0.10447252541780472,0.03583058342337608
592,aubergpng,high_maturity,False,CLIPese,0.0,True,mature,0.41742500000000005,False,,-1,0.20101485,-0.0016050721,0.10447252541780472,0.03583058342337608
593,bantams,high_maturity,True,English,2.12,True,mature,0.8094499999999999,True,mature_readable,162,0.21099605,-0.20495975,0.10447252541780472,0.03583058342337608
594,pugxbox,high_maturity,False,CLIPese,0.0,True,mature,0.5991250000000001,False,,-1,0.33625993,-0.1657205,0.10447252541780472,0.03583058342337608
595,kaleidorendering,high_maturity,False,CLIPese,0.0,True,mature,0.1916,False,,-1,0.3916838,0.5518891,0.10447252541780472,0.03583058342337608
596,clothespin,high_maturity,True,English,1.83,True,mature,0.1292,True,mature_weak,402,-0.075146854,-0.13146986,0.10447252541780472,0.03583058342337608
597,kaleidofreebies,high_maturity,False,CLIPese,0.0,True,mature,0.36349999999999993,False,,-1,0.34189904,0.30862647,0.10447252541780472,0.03583058342337608
598,bandicspectrum,high_maturity,False,CLIPese,0.0,True,mature,0.305975,False,,-1,0.197265,-0.11675851,0.10447252541780472,0.03583058342337608
599,tuxcollie,high_maturity,False,CLIPese,0.0,True,mature,0.260025,False,,-1,0.30686462,-0.24082068,0.10447252541780472,0.03583058342337608
600,climbvolcano,high_maturity,False,CLIPese,0.0,True,mature,0.561675,False,,-1,0.12897706,-0.067727536,0.10447252541780472,0.03583058342337608
601,cheesespy,high_maturity,False,CLIPese,0.0,True,mature,0.7069249999999999,False,,-1,-0.26055285,-0.07718532,0.10447252541780472,0.03583058342337608
602,bahamas,high_maturity,True,English,3.53,True,mature,0.855725,True,mature_readable,279,-0.17723571,-0.08185438,0.10447252541780472,0.03583058342337608
603,bubbleuk,high_maturity,False,CLIPese,0.0,True,mature,0.791775,False,,-1,-0.36526006,-0.012409523,0.10447252541780472,0.03583058342337608
604,contemplwildatlanticway,high_maturity,False,CLIPese,0.0,True,mature,0.16547499999999998,True,mature_weak,408,0.12540294,-0.029234398,0.10447252541780472,0.03583058342337608
605,mandeltrees,high_maturity,False,CLIPese,0.0,True,mature,0.548225,False,,-1,0.21751097,0.08808266,0.10447252541780472,0.03583058342337608
606,crystzorandom,high_maturity,False,CLIPese,0.0,True,mature,0.400775,False,,-1,-0.31183183,0.18323335,0.10447252541780472,0.03583058342337608
607,cyberembroidery,high_maturity,False,CLIPese,0.0,True,mature,0.44265,False,,-1,0.03375785,0.076800086,0.10447252541780472,0.03583058342337608
608,chickenbird,high_maturity,False,CLIPese,0.0,True,mature,0.519975,False,,-1,-0.09707063,-0.17725807,0.10447252541780472,0.03583058342337608
609,kaleidogrunge,high_maturity,False,CLIPese,0.0,True,mature,0.21375,False,,-1,0.30760342,0.5716767,0.10447252541780472,0.03583058342337608
610,compupikachu,high_maturity,False,CLIPese,0.0,True,mature,0.7374,False,,-1,0.31621403,-0.09580867,0.10447252541780472,0.03583058342337608
611,weirdmandelvapor,high_maturity,False,CLIPese,0.0,True,mature,0.12667499999999998,True,mature_weak,425,0.2773251,0.35924864,0.10447252541780472,0.03583058342337608
612,spectromandala,high_maturity,False,CLIPese,0.0,True,mature,0.44995,False,,-1,0.4334388,0.27354318,0.10447252541780472,0.03583058342337608
613,panorpsychowebcamtoy,high_maturity,False,CLIPese,0.0,True,mature,0.0753,True,mature_weak,374,0.107482515,0.21276222,0.10447252541780472,0.03583058342337608
614,chromorainbow,high_maturity,False,CLIPese,0.0,True,mature,0.63505,False,,-1,-0.17760669,0.113230854,0.10447252541780472,0.03583058342337608
615,mukfractal,high_maturity,False,CLIPese,0.0,True,mature,0.38772500000000004,False,,-1,0.37665483,0.23492531,0.10447252541780472,0.03583058342337608
616,cathebadge,high_maturity,False,CLIPese,0.0,True,mature,0.68815,False,,-1,0.07084686,-0.033037346,0.10447252541780472,0.03583058342337608
617,bbcmatrix,high_maturity,False,CLIPese,0.0,True,mature,0.45380000000000004,False,,-1,0.13000871,0.20826997,0.10447252541780472,0.03583058342337608
618,mandelinfrared,high_maturity,False,CLIPese,0.0,True,mature,0.339275,False,,-1,0.18212253,0.16503093,0.10447252541780472,0.03583058342337608
619,grumpmandala,high_maturity,False,CLIPese,0.0,True,mature,0.34500000000000003,False,,-1,0.41939867,0.063124076,0.10447252541780472,0.03583058342337608
620,calibrdot,high_maturity,False,CLIPese,0.0,True,mature,0.401875,False,,-1,-0.048842255,-0.00021274843,0.10447252541780472,0.03583058342337608
621,autuspectral,high_maturity,False,CLIPese,0.0,True,mature,0.557375,False,,-1,0.03967674,0.18777959,0.10447252541780472,0.03583058342337608
622,bayleywwe,high_maturity,False,CLIPese,0.0,True,mature,0.8752000000000001,True,mature_readable,89,-0.024495276,-0.080274254,0.10447252541780472,0.03583058342337608
623,sapispaniel,high_maturity,False,CLIPese,0.0,True,mature,0.25687499999999996,False,,-1,0.34103757,-0.24754,0.10447252541780472,0.03583058342337608
624,laceychabert,high_maturity,False,CLIPese,0.0,True,mature,0.43427499999999997,False,,-1,0.29357737,-0.13841546,0.10447252541780472,0.03583058342337608
625,kaleidothanos,high_maturity,False,CLIPese,0.0,True,mature,0.5299,False,,-1,0.42052832,0.3163737,0.10447252541780472,0.03583058342337608
626,taxiderjehopikachu,high_maturity,False,CLIPese,0.0,True,mature,0.153,False,,-1,0.50724685,-0.20303345,0.10447252541780472,0.03583058342337608
627,imacelepopart,high_maturity,False,CLIPese,0.0,True,mature,0.08185,True,mature_weak,382,0.2839453,0.12863155,0.10447252541780472,0.03583058342337608
628,byzloafmarblepanel,high_maturity,False,CLIPese,0.0,True,mature,0.426775,False,,-1,0.25610447,0.06603682,0.10447252541780472,0.03583058342337608
629,bunnystags,high_maturity,False,CLIPese,0.0,True,mature,0.5945,False,,-1,-0.04491051,-0.16776234,0.10447252541780472,0.03583058342337608
630,seawcollie,high_maturity,False,CLIPese,0.0,True,mature,0.35295,False,,-1,0.3062534,-0.24399526,0.10447252541780472,0.03583058342337608
631,horriunhkaleidosurreal,high_maturity,False,CLIPese,0.0,True,mature,0.116825,False,,-1,0.30875129,0.47648254,0.10447252541780472,0.03583058342337608
